127.0.0.1 - - [30/May/2024:10:15:55 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [30/May/2024:12:20:53 +0530] "POST /E-Society/MantanceController HTTP/1.1" 200 9802
0:0:0:0:0:0:0:1 - - [30/May/2024:12:20:54 +0530] "GET /E-Society/css/lightcase.css HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [30/May/2024:12:20:54 +0530] "GET /E-Society/css/lightcase.css HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [30/May/2024:12:21:12 +0530] "GET /E-Society/OrderCreation?mantenanceamount=500.0&uid=1 HTTP/1.1" 200 20
0:0:0:0:0:0:0:1 - - [30/May/2024:12:22:24 +0530] "POST /E-Society/user-home.jsp HTTP/1.1" 200 9442
0:0:0:0:0:0:0:1 - - [30/May/2024:12:22:24 +0530] "GET /E-Society/css/lightcase.css HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [30/May/2024:12:22:24 +0530] "GET /E-Society/css/lightcase.css HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [30/May/2024:12:25:36 +0530] "GET /E-Society/user-complainlist.jsp HTTP/1.1" 200 8837
0:0:0:0:0:0:0:1 - - [30/May/2024:12:25:36 +0530] "GET /E-Society/css/lightcase.css HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [30/May/2024:12:25:36 +0530] "GET /E-Society/css/lightcase.css HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [30/May/2024:12:25:48 +0530] "GET /E-Society/user-logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [30/May/2024:12:25:48 +0530] "GET /E-Society/user-login.jsp HTTP/1.1" 200 8865
0:0:0:0:0:0:0:1 - - [30/May/2024:12:25:48 +0530] "GET /E-Society/css/lightcase.css HTTP/1.1" 404 786
0:0:0:0:0:0:0:1 - - [30/May/2024:12:25:48 +0530] "GET /E-Society/css/lightcase.css HTTP/1.1" 404 786
